close,high,ignore,low,open,close_time,number_of_trades,open_time,quote_asset_volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,volume
17774.70000000,18000.00000000,0,17080.14000000,17208.93000000,1670975999999,6242080,1670889600000,4983896040.37899540,143922.84935000,2521692886.96687050,284462.91390000,
17803.15000000,18387.95000000,0,17660.94000000,17775.82000000,1671062399999,5743730,1670976000000,4779915721.48445850,133308.11239000,2389606669.96353140,266681.22209000,
17356.34000000,17854.82000000,0,17275.51000000,17804.01000000,1671148799999,4789226,1671062400000,3923378677.83374760,110193.63642000,1932609296.70913480,223701.96882000,
16632.12000000,17531.73000000,0,16527.32000000,17356.96000000,1671235199999,5703001,1671148800000,4308933187.65653970,123374.83424000,2098188985.00709690,253379.04116000,
16776.52000000,16796.82000000,0,16579.85000000,16631.50000000,1671321599999,3905843,1671235200000,2417851422.21312500,72289.66495000,1206885683.56938190,144825.66684000,
16738.21000000,16863.26000000,0,16663.07000000,16777.54000000,1671407999999,3369193,1671321600000,1884666030.09923800,55539.12922000,929480021.40193500,112619.31646000,
16438.88000000,16815.99000000,0,16256.30000000,16739.00000000,1671494399999,4681887,1671408000000,2981094033.01381290,87610.23510000,1458309480.74524840,179094.28305000,
16895.56000000,17061.27000000,0,16397.20000000,16438.88000000,1671580799999,5945803,1671494400000,4176995653.54571100,124217.38590000,2085423621.74232560,248808.92324000,
16824.67000000,16925.00000000,0,16723.00000000,16896.15000000,1671667199999,4375570,1671580800000,2638528723.73604150,77675.35979000,1307019850.06062180,156810.96362000,
16821.43000000,16868.52000000,0,16559.85000000,16824.68000000,1671753599999,4678640,1671667200000,2949612072.04930290,87573.90221000,1467281598.71908520,176044.27235000,
16778.50000000,16955.14000000,0,16731.13000000,16821.90000000,1671839999999,4561020,1671753600000,2720021933.97892650,81034.18553000,1363871435.61354910,161612.00947000,
16836.12000000,16869.99000000,0,16776.62000000,16778.52000000,1671926399999,3076985,1671840000000,1686757294.99263420,49578.22304000,834395051.27119080,100224.29096000,
16832.11000000,16857.96000000,0,16721.00000000,16835.73000000,1672012799999,3570157,1671926400000,2108857873.19167050,62073.54114000,1043560797.06935230,125441.07202000,
16919.39000000,16944.52000000,0,16791.00000000,16832.11000000,1672099199999,3915571,1672012800000,2099037538.63179410,61741.18011000,1040420821.22625260,124564.00656000,
16706.36000000,16972.83000000,0,16592.37000000,16919.39000000,1672185599999,5047628,1672099200000,2918379509.53140980,86096.58586000,1446098274.56533820,173749.58616000,
16547.31000000,16785.19000000,0,16465.33000000,16706.06000000,1672271999999,5465468,1672185600000,3210894236.81239060,96118.18717000,1598767893.17279690,193037.56577000,
16633.47000000,16664.41000000,0,16488.91000000,16547.32000000,1672358399999,4553877,1672272000000,2671665748.08162260,80977.62443000,1343799862.99502670,160998.47158000,
16607.48000000,16677.35000000,0,16333.00000000,16633.47000000,1672444799999,4310415,1672358400000,2726831056.72502610,82170.47490000,1358631100.75924430,164916.31174000,
16542.40000000,16644.09000000,0,16470.00000000,16607.48000000,1672531199999,3344374,1672444800000,1897047504.91889730,57021.06919000,944834393.34133540,114490.42864000,
16616.75000000,16628.00000000,0,16499.01000000,16541.77000000,1672617599999,3218355,1672531200000,1604793789.67721260,48548.78168000,803841673.83505870,96925.41374000,
16672.87000000,16799.23000000,0,16548.70000000,16617.17000000,1672703999999,4036118,1672617600000,2034683215.26787840,60925.25948000,1017074780.69180630,121888.57191000,
16675.18000000,16778.40000000,0,16605.28000000,16672.78000000,1672790399999,5097596,1672704000000,2662765916.32566840,79595.76246000,1328471402.71367460,159541.53733000,
16850.36000000,16991.87000000,0,16652.66000000,16675.65000000,1672876799999,6310703,1672790400000,3709833209.84536520,109747.11502000,1847617011.38537700,220362.18862000,
16831.85000000,16879.82000000,0,16753.00000000,16850.36000000,1672963199999,4842014,1672876800000,2751080253.81773340,80959.57162000,1362471754.05329920,163473.56641000,
16950.65000000,17041.00000000,0,16679.00000000,16831.85000000,1673049599999,5388661,1672963200000,3490305009.68812240,103320.22965000,1738828235.20230050,207401.28415000,
16943.57000000,16981.91000000,0,16908.00000000,16950.31000000,1673135999999,3227161,1673049600000,1770201710.20897340,51624.83107000,874295207.63651240,104526.56880000,
17127.83000000,17176.99000000,0,16911.00000000,16943.83000000,1673222399999,4036092,1673136000000,2291925699.95854550,67200.60250000,1139647002.76085130,135155.89695000,
17178.26000000,17398.80000000,0,17104.66000000,17127.83000000,1673308799999,6327667,1673222400000,4590284350.54616930,131748.52517000,2271681164.79933240,266211.52723000,
17440.66000000,17499.00000000,0,17146.34000000,17179.04000000,1673395199999,5448751,1673308800000,3829247653.73110520,109377.45606000,1891995855.28760790,221382.42581000,
17943.26000000,18000.00000000,0,17315.60000000,17440.64000000,1673481599999,5627464,1673395200000,4586965947.26354980,129944.56930000,2273368097.02926420,262221.60653000,
18846.62000000,19117.04000000,0,17892.05000000,17943.26000000,1673567999999,8911373,1673481600000,8348431207.84600970,227295.33172000,4174813798.38286060,454568.32178000,
19930.01000000,20000.00000000,0,18714.12000000,18846.62000000,1673654399999,8021774,1673568000000,7061633461.44473400,183448.89377000,3515300890.30505730,368615.87823000,
20954.92000000,21258.00000000,0,19888.05000000,19930.01000000,1673740799999,8659545,1673654400000,8183071567.04618820,197817.55209000,4109568162.17041980,393913.74951000,
20871.50000000,21050.74000000,0,20551.01000000,20952.76000000,1673827199999,5194354,1673740800000,3710526606.13896440,88310.83908000,1835436631.70387060,178542.22549000,
21185.65000000,21474.05000000,0,20611.48000000,20872.99000000,1673913599999,6856434,1673827200000,6168654053.04263760,145352.66942000,3059597458.38535250,293078.08262000,
21134.81000000,21647.45000000,0,20841.31000000,21185.65000000,1673999999999,6440138,1673913600000,5840585769.49009330,137121.64311000,2908227174.24903050,275407.74409000,
20677.47000000,21650.00000000,0,20407.15000000,21132.29000000,1674086399999,7617173,1674000000000,7399719195.24672580,173174.41690000,3652037808.31621500,350916.01949000,
21071.59000000,21192.00000000,0,20659.19000000,20677.47000000,1674172799999,5819932,1674086400000,5243024330.01120060,124924.23436000,2605629874.08902800,251385.84925000,
22667.21000000,22755.93000000,0,20861.28000000,21071.59000000,1674259199999,7382435,1674172800000,7256172889.71053270,170200.04869000,3654038898.27092860,338079.13659000,
22783.55000000,23371.80000000,0,22422.00000000,22666.00000000,1674345599999,7796520,1674259200000,7938935168.53201350,172663.17131000,3956916674.40296310,346445.48432000,
22707.88000000,23078.71000000,0,22292.37000000,22783.35000000,1674431999999,6603827,1674345600000,5775552321.54412040,125842.91663000,2866409820.72257050,253577.75286000,
22916.45000000,23180.00000000,0,22500.00000000,22706.02000000,1674518399999,7258655,1674432000000,6704191295.97568070,145854.70936000,3330927704.48361020,293588.37938000,
22632.89000000,23162.20000000,0,22462.93000000,22917.81000000,1674604799999,7395584,1674518400000,6721432962.57384140,144239.84356000,3307407342.13857970,293158.78254000,
23060.94000000,23816.73000000,0,22300.00000000,22631.94000000,1674691199999,8060446,1674604800000,7875590359.11583720,172647.90115000,3929821773.96511740,346042.83223000,
23009.65000000,23282.47000000,0,22850.01000000,23060.42000000,1674777599999,7181086,1674691200000,6664592468.33792820,143185.08341000,3303064271.05117470,288924.43581000,
23074.16000000,23500.00000000,0,22534.88000000,23009.65000000,1674863999999,7079096,1674777600000,6461707755.05391510,139699.27638000,3214623770.84504020,280833.86315000,
